questionId,catalogVersion,sourceCatalogVersion,language,countryProfile,chapterNumber,chapterTitle,sectionTitle,itemNumber,questionText,buildingSystem,component,inspectionArea,answerType,normReference,capexRelevant,evidenceRelevant,findingRelevant,assessmentRelevant,recommendationRelevant,decisionRelevant,reportRelevant,uploadRelevant,sourcePage,sourceConfidence,reviewStatus
DE-TDD-17-027,2.7.0,1.7.0,de,germany_residential,17,Messwerte-Protokoll,Elektro-Sichtprüfung,E-01,"Elektro-Sichtprüfung: FI / RCD 30 mA im Zählerschrank. Vorhanden, Anzahl, Sichtprüfung OK und Bemerkung erfassen. Keine Messung nach DIN VDE 0100-600.",measurements,rcd_30ma_meter_cabinet,electrical_visual_check,electrical_visual_check,DIN VDE 0100-410,False,True,True,True,False,False,False,True,118,high,draft
DE-TDD-17-028,2.7.0,1.7.0,de,germany_residential,17,Messwerte-Protokoll,Elektro-Sichtprüfung,E-02,"Elektro-Sichtprüfung: Überspannungsschutz (SPD) Typ 1/2/3. Vorhanden, Anzahl, Sichtprüfung OK und Bemerkung erfassen. Keine Messung nach DIN VDE 0100-600.",measurements,surge_protection_spd,electrical_visual_check,electrical_visual_check,DIN VDE 0100-443 / -534,False,True,True,True,False,False,False,True,118,high,draft
DE-TDD-17-029,2.7.0,1.7.0,de,germany_residential,17,Messwerte-Protokoll,Elektro-Sichtprüfung,E-03,"Elektro-Sichtprüfung: Hauptpotentialausgleich erkennbar. Vorhanden, Anzahl, Sichtprüfung OK und Bemerkung erfassen. Keine Messung nach DIN VDE 0100-600.",measurements,main_equipotential_bonding,electrical_visual_check,electrical_visual_check,DIN VDE 0100-540,False,True,True,True,False,False,False,True,118,high,draft
DE-TDD-17-030,2.7.0,1.7.0,de,germany_residential,17,Messwerte-Protokoll,Elektro-Sichtprüfung,E-04,"Elektro-Sichtprüfung: Fundamenterder (Anschluss sichtbar). Vorhanden, Anzahl, Sichtprüfung OK und Bemerkung erfassen. Keine Messung nach DIN VDE 0100-600.",measurements,foundation_earth_connection_visible,electrical_visual_check,electrical_visual_check,DIN 18014,False,True,True,True,False,False,False,True,118,high,draft
DE-TDD-17-031,2.7.0,1.7.0,de,germany_residential,17,Messwerte-Protokoll,Elektro-Sichtprüfung,E-05,"Elektro-Sichtprüfung: Steckdosen Erdgeschoss (Bad/Außen) — FI. Vorhanden, Anzahl, Sichtprüfung OK und Bemerkung erfassen. Keine Messung nach DIN VDE 0100-600.",measurements,ground_floor_bath_external_sockets_rcd,electrical_visual_check,electrical_visual_check,DIN VDE 0100-701,False,True,True,True,False,False,False,True,118,high,draft
DE-TDD-17-032,2.7.0,1.7.0,de,germany_residential,17,Messwerte-Protokoll,Elektro-Sichtprüfung,E-06,"Elektro-Sichtprüfung: Schraubsicherungen (Diazed/Neozed). Vorhanden, Anzahl, Sichtprüfung OK und Bemerkung erfassen. Keine Messung nach DIN VDE 0100-600.",measurements,screw_fuses_diazed_neozed,electrical_visual_check,electrical_visual_check,,False,True,True,True,False,False,False,True,118,high,draft
DE-TDD-17-033,2.7.0,1.7.0,de,germany_residential,17,Messwerte-Protokoll,Elektro-Sichtprüfung,E-07,"Elektro-Sichtprüfung: Aluminium-Leitungen erkennbar. Vorhanden, Anzahl, Sichtprüfung OK und Bemerkung erfassen. Keine Messung nach DIN VDE 0100-600.",measurements,aluminium_wiring_visible,electrical_visual_check,electrical_visual_check,,False,True,True,True,False,False,False,True,118,high,draft
DE-TDD-17-034,2.7.0,1.7.0,de,germany_residential,17,Messwerte-Protokoll,Elektro-Sichtprüfung,E-08,"Elektro-Sichtprüfung: Stoffummantelte Leitungen erkennbar. Vorhanden, Anzahl, Sichtprüfung OK und Bemerkung erfassen. Keine Messung nach DIN VDE 0100-600.",measurements,cloth_sheathed_wiring_visible,electrical_visual_check,electrical_visual_check,,False,True,True,True,False,False,False,True,118,high,draft
DE-TDD-18-001,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Geschätzte Restnutzungsdauer nach Bauteil,RUL-01,Restnutzungsdauer Dacheindeckung Ziegel/Beton erfassen.,capex,roof_covering_tiles_concrete,remaining_useful_life,remaining_useful_life,,True,True,True,True,False,False,False,True,119,high,draft
DE-TDD-18-002,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Geschätzte Restnutzungsdauer nach Bauteil,RUL-02,Restnutzungsdauer Dachabdichtung Flachdach erfassen.,capex,flat_roof_waterproofing,remaining_useful_life,remaining_useful_life,,True,True,True,True,False,False,False,True,119,high,draft
DE-TDD-18-003,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Geschätzte Restnutzungsdauer nach Bauteil,RUL-03,Restnutzungsdauer Fassade Putz/WDVS erfassen.,capex,facade_render_etics,remaining_useful_life,remaining_useful_life,,True,True,True,True,False,False,False,True,119,high,draft
DE-TDD-18-004,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Geschätzte Restnutzungsdauer nach Bauteil,RUL-04,Restnutzungsdauer Fenster Holz / Kunststoff / Alu erfassen.,capex,windows,remaining_useful_life,remaining_useful_life,,True,True,True,True,False,False,False,True,119,high,draft
DE-TDD-18-005,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Geschätzte Restnutzungsdauer nach Bauteil,RUL-05,Restnutzungsdauer Außentüren / Haustür erfassen.,capex,external_doors,remaining_useful_life,remaining_useful_life,,True,True,True,True,False,False,False,True,119,high,draft
DE-TDD-18-006,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Geschätzte Restnutzungsdauer nach Bauteil,RUL-06,Restnutzungsdauer Heizungsanlage / Wärmeerzeuger erfassen.,capex,heat_generator,remaining_useful_life,remaining_useful_life,,True,True,True,True,False,False,False,True,119,high,draft
DE-TDD-18-007,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Geschätzte Restnutzungsdauer nach Bauteil,RUL-07,Restnutzungsdauer Heizkörper / Rohrleitungen erfassen.,capex,radiators_heating_pipes,remaining_useful_life,remaining_useful_life,,True,True,True,True,False,False,False,True,119,high,draft
DE-TDD-18-008,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Geschätzte Restnutzungsdauer nach Bauteil,RUL-08,Restnutzungsdauer Warmwasserspeicher erfassen.,capex,hot_water_storage,remaining_useful_life,remaining_useful_life,,True,True,True,True,False,False,False,True,119,high,draft
DE-TDD-18-009,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Geschätzte Restnutzungsdauer nach Bauteil,RUL-09,Restnutzungsdauer Elektroinstallation erfassen.,capex,electrical_installation,remaining_useful_life,remaining_useful_life,,True,True,True,True,False,False,False,True,119,high,draft
DE-TDD-18-010,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Geschätzte Restnutzungsdauer nach Bauteil,RUL-10,Restnutzungsdauer Sanitärinstallation / Leitungen erfassen.,capex,sanitary_pipes,remaining_useful_life,remaining_useful_life,,True,True,True,True,False,False,False,True,119,high,draft
DE-TDD-18-011,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Geschätzte Restnutzungsdauer nach Bauteil,RUL-11,Restnutzungsdauer Sanitärobjekte erfassen.,capex,sanitary_fixtures,remaining_useful_life,remaining_useful_life,,True,True,True,True,False,False,False,True,119,high,draft
DE-TDD-18-012,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Geschätzte Restnutzungsdauer nach Bauteil,RUL-12,Restnutzungsdauer Bodenbeläge Parkett / Laminat erfassen.,capex,flooring_wood_laminate,remaining_useful_life,remaining_useful_life,,True,True,True,True,False,False,False,True,119,high,draft
DE-TDD-18-013,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Geschätzte Restnutzungsdauer nach Bauteil,RUL-13,Restnutzungsdauer Bodenbeläge Fliesen erfassen.,capex,flooring_tiles,remaining_useful_life,remaining_useful_life,,True,True,True,True,False,False,False,True,119,high,draft
DE-TDD-18-014,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Geschätzte Restnutzungsdauer nach Bauteil,RUL-14,Restnutzungsdauer Innentüren erfassen.,capex,internal_doors,remaining_useful_life,remaining_useful_life,,True,True,True,True,False,False,False,True,119,high,draft
DE-TDD-18-015,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Geschätzte Restnutzungsdauer nach Bauteil,RUL-15,Restnutzungsdauer Estrich erfassen.,capex,screed,remaining_useful_life,remaining_useful_life,,True,True,True,True,False,False,False,True,119,high,draft
DE-TDD-18-016,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Geschätzte Restnutzungsdauer nach Bauteil,RUL-16,Restnutzungsdauer Innenputz / Tapeten / Anstrich erfassen.,capex,interior_finishes,remaining_useful_life,remaining_useful_life,,True,True,True,True,False,False,False,True,120,high,draft
DE-TDD-18-017,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Wartungs- und Instandhaltungsstau,WS-01,Wartungsstau Heizungswartung jährlich erfassen.,capex,heating_maintenance,maintenance_backlog,maintenance_backlog,,True,True,True,True,False,False,False,True,121,high,draft
DE-TDD-18-018,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Wartungs- und Instandhaltungsstau,WS-02,Wartungsstau Schornsteinfeger / Feuerstättenschau erfassen.,capex,chimney_sweeper_fireplace_inspection,maintenance_backlog,maintenance_backlog,,True,True,True,True,False,False,False,True,121,high,draft
DE-TDD-18-019,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Wartungs- und Instandhaltungsstau,WS-03,Wartungsstau Lüftungsanlage / KWL-Filter erfassen.,capex,ventilation_kwl_filter_maintenance,maintenance_backlog,maintenance_backlog,,True,True,True,True,False,False,False,True,121,high,draft
DE-TDD-18-020,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Wartungs- und Instandhaltungsstau,WS-04,Wartungsstau Reinigung Dachrinnen / Fallrohre erfassen.,capex,gutter_downpipe_cleaning,maintenance_backlog,maintenance_backlog,,True,True,True,True,False,False,False,True,121,high,draft
DE-TDD-18-021,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Wartungs- und Instandhaltungsstau,WS-05,Wartungsstau Rückstauklappe erfassen.,capex,backwater_valve_maintenance,maintenance_backlog,maintenance_backlog,,True,True,True,True,False,False,False,True,121,high,draft
DE-TDD-18-022,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Wartungs- und Instandhaltungsstau,WS-06,Wartungsstau Rauchwarnmelder nach DIN 14676 erfassen.,capex,smoke_alarm_maintenance,maintenance_backlog,maintenance_backlog,,True,True,True,True,False,False,False,True,121,high,draft
DE-TDD-18-023,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Wartungs- und Instandhaltungsstau,WS-07,Wartungsstau Hebeanlage erfassen.,capex,lifting_station_maintenance,maintenance_backlog,maintenance_backlog,,True,True,True,True,False,False,False,True,121,high,draft
DE-TDD-18-024,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Wartungs- und Instandhaltungsstau,WS-08,Wartungsstau Blitzschutz erfassen.,capex,lightning_protection_maintenance,maintenance_backlog,maintenance_backlog,,True,True,True,True,False,False,False,True,121,high,draft
DE-TDD-18-025,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Wartungs- und Instandhaltungsstau,WS-09,Wartungsstau Aufzug / TÜV erfassen.,capex,elevator_inspection_maintenance,maintenance_backlog,maintenance_backlog,,True,True,True,True,False,False,False,True,121,high,draft
DE-TDD-18-026,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,Wartungs- und Instandhaltungsstau,WS-10,Wartungsstau PV-Anlage / Speicher erfassen.,capex,pv_storage_maintenance,maintenance_backlog,maintenance_backlog,,True,True,True,True,False,False,False,True,121,high,draft
DE-TDD-18-027,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,CAPEX-Planung nach Zeithorizont,CAPEX-01,CAPEX-Zeithorizont Sofort < 6 Monate erfassen: Sicherheits- / Funktionsmängel und Wartungsrückstand.,capex,immediate_capex,capex_planning,capex_horizon,,True,True,True,True,False,False,False,True,121,high,draft
DE-TDD-18-028,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,CAPEX-Planung nach Zeithorizont,CAPEX-02,"CAPEX-Zeithorizont Kurzfristig 6 bis 24 Monate erfassen: Gebrauchsmängel, Wartungsstau und Risikobauteile.",capex,short_term_capex,capex_planning,capex_horizon,,True,True,True,True,False,False,False,True,121,high,draft
DE-TDD-18-029,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,CAPEX-Planung nach Zeithorizont,CAPEX-03,CAPEX-Zeithorizont Mittelfristig 2 bis 5 Jahre erfassen: Bauteile am Ende der Lebensdauer.,capex,mid_term_capex,capex_planning,capex_horizon,,True,True,True,True,False,False,False,True,121,high,draft
DE-TDD-18-030,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,CAPEX-Planung nach Zeithorizont,CAPEX-04,"CAPEX-Zeithorizont Langfristig 5 bis 15 Jahre erfassen: strategische Modernisierung von Hülle, Heizung und Elektrik.",capex,long_term_capex,capex_planning,capex_horizon,,True,True,True,True,False,False,False,True,121,high,draft
DE-TDD-18-031,2.7.0,1.8.0,de,germany_residential,18,CAPEX & Wartungsstau,CAPEX-Planung nach Zeithorizont,CAPEX-05,Gesamt-CAPEX über alle Zeithorizonte erfassen.,capex,total_capex,capex_planning,capex_horizon,,True,True,True,True,False,False,False,True,121,high,draft
DE-TDD-19-001,2.7.0,1.9.0,de,germany_residential,19,Bereichs-Bewertungsmatrix,Verdichtete Einzelbewertung aller geprüften Gebäudebereiche,01,"Bereichsbewertung für Stammdaten & Objektaufnahme: gut/unauffällig, mittel, modernisiert, weiterer Prüfbedarf oder kritisch auswählen und Schwerpunkt/Bemerkung erfassen.",rating_matrix,object_intake,object_data,area_rating_matrix,,True,True,True,True,False,False,False,False,122,high,draft
DE-TDD-19-002,2.7.0,1.9.0,de,germany_residential,19,Bereichs-Bewertungsmatrix,Verdichtete Einzelbewertung aller geprüften Gebäudebereiche,02,"Bereichsbewertung für Außenbereich & Grundstück: gut/unauffällig, mittel, modernisiert, weiterer Prüfbedarf oder kritisch auswählen und Schwerpunkt/Bemerkung erfassen.",rating_matrix,site_external,site_external,area_rating_matrix,,True,True,True,True,False,False,False,False,122,high,draft
DE-TDD-19-003,2.7.0,1.9.0,de,germany_residential,19,Bereichs-Bewertungsmatrix,Verdichtete Einzelbewertung aller geprüften Gebäudebereiche,03,"Bereichsbewertung für Dach & Dachentwässerung: gut/unauffällig, mittel, modernisiert, weiterer Prüfbedarf oder kritisch auswählen und Schwerpunkt/Bemerkung erfassen.",rating_matrix,roof,roof,area_rating_matrix,,True,True,True,True,False,False,False,False,122,high,draft
DE-TDD-19-004,2.7.0,1.9.0,de,germany_residential,19,Bereichs-Bewertungsmatrix,Verdichtete Einzelbewertung aller geprüften Gebäudebereiche,04,"Bereichsbewertung für Fassade & Außenwände: gut/unauffällig, mittel, modernisiert, weiterer Prüfbedarf oder kritisch auswählen und Schwerpunkt/Bemerkung erfassen.",rating_matrix,facade,facade,area_rating_matrix,,True,True,True,True,False,False,False,False,122,high,draft
DE-TDD-19-005,2.7.0,1.9.0,de,germany_residential,19,Bereichs-Bewertungsmatrix,Verdichtete Einzelbewertung aller geprüften Gebäudebereiche,05,"Bereichsbewertung für Fenster & Außentüren: gut/unauffällig, mittel, modernisiert, weiterer Prüfbedarf oder kritisch auswählen und Schwerpunkt/Bemerkung erfassen.",rating_matrix,windows_doors,windows_doors,area_rating_matrix,,True,True,True,True,False,False,False,False,122,high,draft
DE-TDD-19-006,2.7.0,1.9.0,de,germany_residential,19,Bereichs-Bewertungsmatrix,Verdichtete Einzelbewertung aller geprüften Gebäudebereiche,06,"Bereichsbewertung für Keller & Abdichtung: gut/unauffällig, mittel, modernisiert, weiterer Prüfbedarf oder kritisch auswählen und Schwerpunkt/Bemerkung erfassen.",rating_matrix,basement_waterproofing,basement_waterproofing,area_rating_matrix,,True,True,True,True,False,False,False,False,122,high,draft
DE-TDD-19-007,2.7.0,1.9.0,de,germany_residential,19,Bereichs-Bewertungsmatrix,Verdichtete Einzelbewertung aller geprüften Gebäudebereiche,07,"Bereichsbewertung für Innenwände, Decken, Böden: gut/unauffällig, mittel, modernisiert, weiterer Prüfbedarf oder kritisch auswählen und Schwerpunkt/Bemerkung erfassen.",rating_matrix,interior,interior,area_rating_matrix,,True,True,True,True,False,False,False,False,122,high,draft
DE-TDD-19-008,2.7.0,1.9.0,de,germany_residential,19,Bereichs-Bewertungsmatrix,Verdichtete Einzelbewertung aller geprüften Gebäudebereiche,08,"Bereichsbewertung für Sanitär & Entwässerung: gut/unauffällig, mittel, modernisiert, weiterer Prüfbedarf oder kritisch auswählen und Schwerpunkt/Bemerkung erfassen.",rating_matrix,plumbing_drainage,plumbing_drainage,area_rating_matrix,,True,True,True,True,False,False,False,False,122,high,draft
DE-TDD-19-009,2.7.0,1.9.0,de,germany_residential,19,Bereichs-Bewertungsmatrix,Verdichtete Einzelbewertung aller geprüften Gebäudebereiche,09,"Bereichsbewertung für Heizung & Warmwasser: gut/unauffällig, mittel, modernisiert, weiterer Prüfbedarf oder kritisch auswählen und Schwerpunkt/Bemerkung erfassen.",rating_matrix,heating_hot_water,heating_hot_water,area_rating_matrix,,True,True,True,True,False,False,False,False,122,high,draft
DE-TDD-19-010,2.7.0,1.9.0,de,germany_residential,19,Bereichs-Bewertungsmatrix,Verdichtete Einzelbewertung aller geprüften Gebäudebereiche,10,"Bereichsbewertung für Elektroinstallation: gut/unauffällig, mittel, modernisiert, weiterer Prüfbedarf oder kritisch auswählen und Schwerpunkt/Bemerkung erfassen.",rating_matrix,electrical,electrical,area_rating_matrix,,True,True,True,True,False,False,False,False,122,high,draft
DE-TDD-19-011,2.7.0,1.9.0,de,germany_residential,19,Bereichs-Bewertungsmatrix,Verdichtete Einzelbewertung aller geprüften Gebäudebereiche,11,"Bereichsbewertung für Energetischer Zustand: gut/unauffällig, mittel, modernisiert, weiterer Prüfbedarf oder kritisch auswählen und Schwerpunkt/Bemerkung erfassen.",rating_matrix,energy,energy,area_rating_matrix,,True,True,True,True,False,False,False,False,122,high,draft
DE-TDD-19-012,2.7.0,1.9.0,de,germany_residential,19,Bereichs-Bewertungsmatrix,Verdichtete Einzelbewertung aller geprüften Gebäudebereiche,12,"Bereichsbewertung für Brandschutz & Sicherheit: gut/unauffällig, mittel, modernisiert, weiterer Prüfbedarf oder kritisch auswählen und Schwerpunkt/Bemerkung erfassen.",rating_matrix,fire_safety,fire_safety,area_rating_matrix,,True,True,True,True,False,False,False,False,122,high,draft
DE-TDD-19-013,2.7.0,1.9.0,de,germany_residential,19,Bereichs-Bewertungsmatrix,Verdichtete Einzelbewertung aller geprüften Gebäudebereiche,13,"Bereichsbewertung für Schimmel & Feuchte: gut/unauffällig, mittel, modernisiert, weiterer Prüfbedarf oder kritisch auswählen und Schwerpunkt/Bemerkung erfassen.",rating_matrix,moisture_mould,moisture_mould,area_rating_matrix,,True,True,True,True,False,False,False,False,122,high,draft
DE-TDD-19-014,2.7.0,1.9.0,de,germany_residential,19,Bereichs-Bewertungsmatrix,Verdichtete Einzelbewertung aller geprüften Gebäudebereiche,14,"Bereichsbewertung für Spezial ETW (falls zutreffend): gut/unauffällig, mittel, modernisiert, weiterer Prüfbedarf oder kritisch auswählen und Schwerpunkt/Bemerkung erfassen.",rating_matrix,condominium,condominium,area_rating_matrix,,True,True,True,True,False,False,False,False,122,high,draft
DE-TDD-19-015,2.7.0,1.9.0,de,germany_residential,19,Bereichs-Bewertungsmatrix,Verdichtete Einzelbewertung aller geprüften Gebäudebereiche,15,"Bereichsbewertung für Spezial EFH (falls zutreffend): gut/unauffällig, mittel, modernisiert, weiterer Prüfbedarf oder kritisch auswählen und Schwerpunkt/Bemerkung erfassen.",rating_matrix,single_family_house,single_family_house,area_rating_matrix,,True,True,True,True,False,False,False,False,122,high,draft
DE-TDD-20-D-001,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,01,"Mängelliste Eintrag 01: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-002,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,02,"Mängelliste Eintrag 02: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-003,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,03,"Mängelliste Eintrag 03: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-004,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,04,"Mängelliste Eintrag 04: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-005,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,05,"Mängelliste Eintrag 05: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-006,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,06,"Mängelliste Eintrag 06: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-007,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,07,"Mängelliste Eintrag 07: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-008,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,08,"Mängelliste Eintrag 08: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-009,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,09,"Mängelliste Eintrag 09: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-010,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,10,"Mängelliste Eintrag 10: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-011,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,11,"Mängelliste Eintrag 11: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-012,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,12,"Mängelliste Eintrag 12: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-013,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,13,"Mängelliste Eintrag 13: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-014,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,14,"Mängelliste Eintrag 14: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-015,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,15,"Mängelliste Eintrag 15: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-016,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,16,"Mängelliste Eintrag 16: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-017,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,17,"Mängelliste Eintrag 17: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,123,high,draft
DE-TDD-20-D-018,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,18,"Mängelliste Eintrag 18: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,124,high,draft
DE-TDD-20-D-019,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,19,"Mängelliste Eintrag 19: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,124,high,draft
DE-TDD-20-D-020,2.7.0,2.0.0,de,germany_residential,20,Mängelliste & Executive Summary,Mängelliste,20,"Mängelliste Eintrag 20: Priorität, Mangel/Befund, Lage/Bauteil, Foto, Quelle/Liste, Kostenrahmen, Dringlichkeit und Empfehlung erfassen.",executive_summary,defect_list_item,defect_register,defect_register_item,,True,True,True,True,True,True,True,True,124,high,draft
